species,Location,Year,count,Family,Length,a,b,Management,state,MaxSizeTL,sstmean,Diet,Position,Method,Length2,Kmax,Kmax_lowq,Kmax_uppq,Md,prod_day,prod_yr
Chlorurus sordidus,Mahe W Carbonate,1994,5,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin NE Carbonate,1994,5,Scaridae,20,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Ste Anne Carbonate,1994,5,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe W Granite,1994,6,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe W Granite,1994,6,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Ste Anne Granite,1994,6,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Carbonate,1994,6,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin SW Patch,1994,6,Scaridae,20,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Ste Anne Granite,1994,6,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Carbonate,1994,7,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe W Patch,1994,8,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin SW Patch,1994,9,Scaridae,20,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin NE Patch,1994,10,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Ste Anne Granite,1994,10,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Carbonate,1994,12,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Granite,1994,12,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Carbonate,1994,12,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Patch,1994,12,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Granite,1994,13,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Ste Anne Carbonate,1994,13,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin SW Patch,1994,13,Scaridae,20,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Patch,1994,13,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin NE Patch,1994,14,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe W Patch,1994,15,Scaridae,20,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Carbonate,1994,15,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin SW Carbonate,1994,15,Scaridae,20,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Carbonate,1994,15,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin SW Patch,1994,15,Scaridae,20,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Ste Anne Carbonate,1994,15,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Patch,1994,16,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Patch,1994,16,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Mahe NW Carbonate,1994,16,Scaridae,20,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Patch,1994,16,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Patch,1994,16,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Praslin SW Carbonate,1994,16,Scaridae,20,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Cousin Carbonate,1994,16,Scaridae,20,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,20,0.156972446,0.136663966,0.177733023,0.001215348,0.309217689,121.6472085
Chlorurus sordidus,Ste Anne Patch,1994,3,Scaridae,21,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Praslin SW Patch,1994,6,Scaridae,21,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Praslin NE Patch,1994,6,Scaridae,21,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Mahe NW Carbonate,1994,11,Scaridae,21,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Mahe NW Patch,1994,12,Scaridae,21,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Ste Anne Patch,1994,13,Scaridae,21,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Mahe W Patch,1994,15,Scaridae,21,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Mahe NW Carbonate,1994,16,Scaridae,21,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Ste Anne Carbonate,1994,16,Scaridae,21,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,21,0.156972446,0.136663966,0.177733023,0.001123533,0.326231439,126.5323167
Chlorurus sordidus,Ste Anne Granite,1994,3,Scaridae,22,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Ste Anne Patch,1994,3,Scaridae,22,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Ste Anne Patch,1994,5,Scaridae,22,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Ste Anne Granite,1994,7,Scaridae,22,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Mahe E Patch,1994,8,Scaridae,22,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Ste Anne Granite,1994,9,Scaridae,22,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Mahe NW Patch,1994,9,Scaridae,22,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Mahe E Patch,1994,10,Scaridae,22,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Mahe E Carbonate,1994,11,Scaridae,22,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Mahe E Carbonate,1994,12,Scaridae,22,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Ste Anne Carbonate,1994,13,Scaridae,22,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Mahe E Patch,1994,13,Scaridae,22,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Mahe W Carbonate,1994,15,Scaridae,22,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,22,0.156972446,0.136663966,0.177733023,0.001042458,0.341558123,130.771802
Chlorurus sordidus,Cousin Patch,1994,4,Scaridae,23,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe W Carbonate,1994,4,Scaridae,23,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe NW Granite,1994,5,Scaridae,23,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Ste Anne Carbonate,1994,5,Scaridae,23,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe W Granite,1994,5,Scaridae,23,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Ste Anne Carbonate,1994,7,Scaridae,23,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Ste Anne Patch,1994,8,Scaridae,23,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Praslin SW Carbonate,1994,9,Scaridae,23,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe NW Patch,1994,9,Scaridae,23,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe W Granite,1994,10,Scaridae,23,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe NW Patch,1994,10,Scaridae,23,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Ste Anne Granite,1994,10,Scaridae,23,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Ste Anne Granite,1994,10,Scaridae,23,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Ste Anne Carbonate,1994,13,Scaridae,23,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe E Patch,1994,14,Scaridae,23,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe NW Carbonate,1994,14,Scaridae,23,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe E Granite,1994,15,Scaridae,23,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe NW Carbonate,1994,16,Scaridae,23,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,23,0.156972446,0.136663966,0.177733023,0.000970459,0.354920636,134.283821
Chlorurus sordidus,Mahe E Granite,1994,1,Scaridae,24,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe E Carbonate,1994,5,Scaridae,24,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Ste Anne Patch,1994,5,Scaridae,24,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe E Patch,1994,7,Scaridae,24,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Ste Anne Carbonate,1994,9,Scaridae,24,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe NW Patch,1994,9,Scaridae,24,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe E Patch,1994,10,Scaridae,24,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe NW Patch,1994,10,Scaridae,24,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe W Patch,1994,12,Scaridae,24,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe E Patch,1994,12,Scaridae,24,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe E Patch,1994,14,Scaridae,24,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Mahe E Granite,1994,15,Scaridae,24,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Cousin Granite,1994,16,Scaridae,24,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Praslin NE Patch,1994,16,Scaridae,24,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,24,0.156972446,0.136663966,0.177733023,0.000906189,0.366038772,136.9857383
Chlorurus sordidus,Cousin Patch,1994,1,Scaridae,25,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Praslin SW Carbonate,1994,4,Scaridae,25,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Ste Anne Granite,1994,4,Scaridae,25,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe NW Carbonate,1994,5,Scaridae,25,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Cousin Carbonate,1994,5,Scaridae,25,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Praslin SW Patch,1994,5,Scaridae,25,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe E Carbonate,1994,6,Scaridae,25,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe E Carbonate,1994,6,Scaridae,25,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Cousin Carbonate,1994,6,Scaridae,25,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Praslin NE Patch,1994,6,Scaridae,25,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe W Patch,1994,7,Scaridae,25,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe NW Carbonate,1994,10,Scaridae,25,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Praslin SW Carbonate,1994,11,Scaridae,25,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Praslin SW Patch,1994,11,Scaridae,25,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Cousin Patch,1994,11,Scaridae,25,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Cousin Patch,1994,11,Scaridae,25,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe W Granite,1994,11,Scaridae,25,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe W Granite,1994,13,Scaridae,25,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe W Carbonate,1994,15,Scaridae,25,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Cousin Patch,1994,15,Scaridae,25,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Ste Anne Granite,1994,16,Scaridae,25,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,25,0.156972446,0.136663966,0.177733023,0.000848546,0.374629381,138.7941626
Chlorurus sordidus,Mahe NW Patch,1994,1,Scaridae,26,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,26,0.156972446,0.136663966,0.177733023,0.000796621,0.380406508,139.6249791
Chlorurus sordidus,Mahe NW Granite,1994,2,Scaridae,26,0.0182,3.15,Fished,Recovering,40,28,HerDet,BtPlDw,Otolth,26,0.156972446,0.136663966,0.177733023,0.000796621,0.380406508,139.6249791
Chlorurus sordidus,Cousin Carbonate,1994,2,Scaridae,26,0.0182,3.15,Protected,Shifted,40,28,HerDet,BtPlDw,Otolth,26,0.156972446,0.136663966,0.177733023,0.000796621,0.380406508,139.6249791
Chlorurus sordidus,Praslin SW Carbonate,1994,2,Scaridae,26,0.0182,3.15,Fished,Shifted,40,28,HerDet,BtPlDw,Otolth,26,0.156972446,0.136663966,0.177733023,0.000796621,0.380406508,139.6249791
Chlorurus sordidus,Mahe NW Carbonate,1994,2,Scaridae,26,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,26,0.156972446,0.136663966,0.177733023,0.000796621,0.380406508,139.6249791
Chlorurus sordidus,Mahe NW Carbonate,1994,2,Scaridae,26,0.0182,3.15,Protected,Recovering,40,28,HerDet,BtPlDw,Otolth,26,0.156972446,0.136663966,0.177733023,0.000796621,0.380406508,139.6249791
